bed,bath,acre_lot,zip_code,house_size,price,city
3.0,2.0,0.02,19082.0,1227.0,145000.0,2126
2.0,3.0,0.02,19146.0,1527.0,224900.0,1606
3.0,2.0,0.02,19145.0,1151.0,270000.0,1606
3.0,1.0,0.03,19153.0,1028.0,239900.0,1606
6.0,1.0,0.11,19013.0,1800.0,44900.0,379
3.0,2.0,0.48,19061.0,1242.0,85000.0,1204
3.0,1.0,0.04,19013.0,1659.0,129000.0,379
3.0,1.0,0.05,19082.0,1358.0,225000.0,2126
3.0,1.0,0.04,19145.0,1144.0,220000.0,1606
3.0,1.0,0.02,19148.0,960.0,269000.0,1606
3.0,2.0,0.03,19143.0,1200.0,85000.0,1606
3.0,2.0,0.11,19015.0,1536.0,95000.0,263
3.0,1.0,0.02,19143.0,1040.0,175000.0,1606
2.0,1.0,0.02,19146.0,896.0,135000.0,1606
3.0,3.0,0.23,19063.0,2500.0,619815.0,1239
3.0,2.0,0.23,19063.0,2000.0,603185.0,1239
2.0,1.0,0.02,19145.0,839.0,229999.0,1606
5.0,1.0,0.04,19143.0,2260.0,190000.0,1606
3.0,2.0,0.23,19063.0,1125.0,443690.0,1239
3.0,2.0,0.02,19023.0,1338.0,165000.0,489
4.0,2.0,0.07,19023.0,1642.0,249900.0,423
2.0,1.0,0.02,19063.0,728.0,89000.0,1239
3.0,2.0,0.1,8096.0,1624.0,49900.0,2353
3.0,2.0,0.08,8096.0,1624.0,49900.0,2353
3.0,1.0,0.04,19142.0,1150.0,169900.0,1606
3.0,2.0,0.03,19023.0,1152.0,169900.0,489
3.0,1.0,0.11,19061.0,1063.0,160000.0,1204
3.0,2.0,0.605,19312.0,1281.0,344900.0,181
3.0,2.0,0.3,8081.0,1600.0,259000.0,1892
2.0,1.0,0.02,19145.0,1502.0,434000.0,1606
3.0,1.0,0.06,8096.0,1110.0,125000.0,2353
3.0,2.0,0.02,19145.0,896.0,229900.0,1606
3.0,2.0,0.02,19143.0,990.0,205000.0,1606
3.0,2.0,0.02,19143.0,1333.0,195000.0,1606
3.0,1.0,0.12,19018.0,1380.0,200000.0,24
2.0,2.0,0.02,19145.0,1020.0,334900.0,1606
3.0,2.0,0.02,19145.0,1216.0,335000.0,1606
4.0,3.0,0.04,19143.0,2100.0,294900.0,1606
3.0,1.0,0.02,19143.0,1099.0,150000.0,1606
3.0,2.0,0.02,19145.0,1026.0,299900.0,1606
3.0,1.0,0.02,19082.0,1248.0,155000.0,2126
3.0,1.0,0.16,19013.0,1303.0,150000.0,379
5.0,2.0,0.2,19050.0,2198.0,320000.0,1076
4.0,4.0,1.0,19015.0,3500.0,750000.0,263
3.0,2.0,0.02,19143.0,1260.0,249000.0,1606
3.0,1.0,0.02,19145.0,1036.0,160000.0,1606
6.0,7.0,0.94,19333.0,9087.0,1795000.0,519
3.0,3.0,0.28,19083.0,2120.0,475000.0,897
3.0,2.0,0.02,19145.0,1004.0,215000.0,1606
3.0,3.0,2.01,8012.0,2276.0,2200000.0,194
3.0,2.0,0.02,19143.0,1200.0,110000.0,1606
4.0,3.0,0.86,8012.0,2960.0,2200000.0,194
4.0,4.0,0.98,8012.0,2363.0,2200000.0,194
3.0,3.0,0.24,8096.0,1896.0,299900.0,2353
3.0,2.0,0.58,19050.0,1626.0,25000.0,2385
3.0,2.0,0.21,19008.0,1396.0,340000.0,273
3.0,2.0,0.02,19143.0,1068.0,70000.0,1606
2.0,2.0,0.05,8012.0,1332.0,240000.0,194
3.0,3.0,0.05,19301.0,2020.0,425000.0,1557
2.0,3.0,0.03,19082.0,2264.0,265000.0,2126
3.0,2.0,0.02,19142.0,1170.0,108090.0,1606
3.0,2.0,2.69,8344.0,1350.0,39000.0,1430
5.0,9.0,4.8,19355.0,14194.0,3950000.0,1182
3.0,3.0,0.03,19143.0,1600.0,289900.0,1606
5.0,8.0,17.7,19312.0,12000.0,2895000.0,181
3.0,1.0,0.03,19013.0,1232.0,75000.0,379
3.0,1.0,0.02,19142.0,900.0,99900.0,1606
3.0,1.0,0.03,19013.0,1008.0,65000.0,379
3.0,2.0,3.02,8344.0,1350.0,35000.0,1430
3.0,2.0,0.03,19143.0,1230.0,289999.0,1606
3.0,2.0,0.03,19079.0,1240.0,160000.0,1874
6.0,4.0,0.1,19082.0,2795.0,419900.0,2126
6.0,2.0,0.03,19143.0,1891.0,229900.0,1606
2.0,2.0,0.02,19143.0,900.0,237500.0,1606
6.0,3.0,0.3,8012.0,2209.0,350000.0,194
3.0,2.0,0.02,19145.0,1500.0,279900.0,1606
3.0,1.0,0.02,19145.0,1032.0,140000.0,1606
3.0,1.0,0.02,19145.0,1278.0,250000.0,1606
5.0,5.0,0.62,19085.0,4720.0,3110000.0,2160
3.0,3.0,0.07,19073.0,2220.0,450000.0,1440
3.0,1.0,0.35,8344.0,1102.0,139900.0,1430
3.0,2.0,0.03,19153.0,960.0,87000.0,1606
3.0,2.0,0.14,19050.0,2034.0,230000.0,1076
3.0,2.0,0.21,19050.0,1626.0,59000.0,1076
3.0,3.0,0.05,19032.0,1296.0,179900.0,708
3.0,1.0,0.02,19142.0,1024.0,85000.0,1606
4.0,1.0,0.07,19023.0,2970.0,300000.0,489
4.0,1.0,0.08,19036.0,1680.0,239900.0,788
4.0,2.0,0.06,19023.0,1512.0,125500.0,489
4.0,2.0,0.06,19064.0,1661.0,285000.0,1966
3.0,1.0,0.03,19142.0,1040.0,150000.0,1606
3.0,1.0,0.04,19026.0,1152.0,189999.0,541
9.0,17.0,2.4,19355.0,22452.0,9875000.0,1182
3.0,1.0,0.03,19142.0,960.0,109000.0,1606
4.0,4.0,0.02,19312.0,2280.0,650000.0,181
4.0,3.0,0.24,8096.0,2334.0,439900.0,514
3.0,2.0,0.02,19143.0,1062.0,209999.0,1606
4.0,2.0,0.14,19063.0,1842.0,439000.0,1239
3.0,1.0,0.03,19143.0,1024.0,129900.0,1606
2.0,2.0,0.17,19033.0,1472.0,239000.0,709
2.0,1.0,0.03,19082.0,851.0,119000.0,2126
3.0,3.0,0.23,19063.0,2500.0,533850.0,1239
4.0,4.0,3.75,19342.0,4288.0,819900.0,778
4.0,3.0,0.2,8093.0,1840.0,215000.0,2291
3.0,4.0,0.02,19145.0,3200.0,1225000.0,1606
8.0,4.0,0.07,8093.0,3588.0,325000.0,2291
3.0,4.0,0.02,19145.0,3200.0,1250000.0,1606
4.0,4.0,0.22,19063.0,3500.0,1495000.0,1239
3.0,1.0,0.08,8081.0,1008.0,95900.0,1892
3.0,2.0,0.07,19074.0,1260.0,165000.0,1497
4.0,2.0,0.22,8096.0,1689.0,240000.0,2248
4.0,3.0,0.09,19036.0,1848.0,250000.0,788
3.0,1.0,0.02,19145.0,1550.0,179900.0,1606
4.0,3.0,0.46,19301.0,1772.0,724900.0,1557
4.0,1.0,0.02,19143.0,1140.0,144900.0,1606
3.0,3.0,0.23,19063.0,2241.0,648550.0,1239
3.0,3.0,0.23,19063.0,2365.0,671430.0,1239
3.0,1.0,0.03,19082.0,1060.0,147000.0,2126
4.0,1.0,2.5,19355.0,2452.0,625000.0,1182
3.0,2.0,0.02,19143.0,1550.0,339900.0,1606
5.0,4.0,0.15,8081.0,1832.0,465000.0,1892
4.0,2.0,0.34,8081.0,1407.0,289000.0,1892
3.0,3.0,0.23,19063.0,2265.0,799995.0,1239
3.0,3.0,0.06,19032.0,1800.0,349000.0,708
3.0,3.0,0.02,19073.0,2200.0,839520.0,1440
3.0,3.0,9.65,8094.0,3303.0,599900.0,2319
3.0,2.0,0.92,8081.0,1466.0,99900.0,1892
3.0,3.0,0.24,8081.0,1980.0,390000.0,1892
5.0,6.0,10.29,19355.0,5191.0,2999999.0,1182
4.0,5.0,1.15,19333.0,4239.0,1495000.0,519
4.0,5.0,1.64,19312.0,5942.0,2941531.0,181
4.0,3.0,0.49,19064.0,2200.0,469000.0,1966
3.0,2.0,0.29,8080.0,1250.0,254250.0,1867
3.0,2.0,0.46,19008.0,1408.0,475000.0,273
4.0,4.0,0.69,19301.0,3834.0,650000.0,1557
4.0,3.0,1.4,19063.0,3040.0,950000.0,1239
4.0,4.0,0.7,19073.0,4447.0,925000.0,1440
3.0,3.0,2.25,19355.0,2357.0,375000.0,1182
3.0,3.0,3.0,8322.0,2504.0,399000.0,733
2.0,1.0,0.03,19143.0,1113.0,119000.0,1606
3.0,2.0,0.4,8322.0,1675.0,40000.0,733
4.0,2.0,0.24,8096.0,1252.0,185000.0,514
3.0,2.0,0.03,19143.0,1900.0,219900.0,1606
3.0,1.0,0.03,19143.0,1544.0,100000.0,1606
2.0,2.0,0.03,19082.0,1313.0,199000.0,2126
3.0,1.0,0.05,19023.0,1202.0,149900.0,423
4.0,3.0,0.15,19083.0,2350.0,620000.0,897
4.0,1.0,0.03,19143.0,2256.0,275000.0,1606
3.0,3.0,0.03,19143.0,1550.0,275000.0,1606
4.0,1.0,0.28,19301.0,1745.0,389000.0,1557
3.0,3.0,0.3,19312.0,2724.0,695000.0,181
3.0,1.0,0.48,8094.0,1200.0,200000.0,1307
3.0,2.0,2.25,8094.0,2098.0,390000.0,2319
4.0,3.0,0.46,19301.0,2828.0,749900.0,1557
6.0,4.0,0.97,19355.0,3600.0,835000.0,1182
5.0,4.0,0.52,19312.0,3532.0,1175000.0,181
4.0,3.0,0.3,19301.0,2829.0,779000.0,1557
4.0,2.0,0.22,8081.0,1632.0,325000.0,1892
4.0,3.0,0.28,19301.0,2315.0,710000.0,1557
4.0,3.0,0.97,19063.0,2509.0,724999.0,1239
3.0,3.0,0.02,19073.0,2200.0,816160.0,1440
3.0,2.0,0.09,19018.0,1408.0,215000.0,411
3.0,2.0,0.03,19050.0,1266.0,240000.0,1076
3.0,2.0,0.06,19050.0,1620.0,324900.0,1076
3.0,2.0,0.52,8096.0,1624.0,60000.0,514
3.0,2.0,0.17,19083.0,1292.0,410000.0,897
3.0,3.0,0.79,19333.0,2745.0,1050000.0,519
3.0,1.0,0.06,19018.0,1152.0,230000.0,411
3.0,1.0,0.11,19078.0,1314.0,339900.0,1730
5.0,4.0,0.17,19008.0,4396.0,749900.0,273
4.0,3.0,1.0,8081.0,2800.0,520000.0,1892
4.0,3.0,0.18,19081.0,2406.0,499000.0,2038
4.0,3.0,0.69,19312.0,2765.0,1015000.0,181
3.0,3.0,0.12,19355.0,1472.0,449900.0,1182
3.0,1.0,0.22,8012.0,1248.0,300000.0,194
3.0,3.0,0.24,8081.0,1492.0,322000.0,1892
4.0,2.0,0.31,19301.0,1753.0,495000.0,1557
6.0,8.0,4.3,19355.0,9100.0,2750000.0,1182
4.0,3.0,0.1,8081.0,2172.0,239999.0,1892
3.0,1.0,0.04,19023.0,1152.0,125000.0,489
3.0,3.0,1.0,19382.0,2258.0,655463.0,2242
3.0,3.0,0.04,19301.0,1990.0,375000.0,1557
3.0,2.0,0.19,19064.0,1704.0,379900.0,1966
3.0,3.0,1.0,19382.0,2511.0,700305.0,2242
4.0,2.0,1.08,8081.0,1680.0,189000.0,1892
3.0,1.0,1.19,8094.0,1240.0,244900.0,2319
3.0,3.0,0.07,8012.0,1686.0,260000.0,194
4.0,2.0,0.48,8081.0,1862.0,275000.0,1892
4.0,3.0,1.0,19312.0,2743.0,829000.0,181
3.0,2.0,0.19,19312.0,2096.0,235000.0,181
2.0,2.0,0.28,19301.0,864.0,232500.0,1557
3.0,2.0,2.49,8322.0,1520.0,240000.0,733
3.0,1.0,0.11,19301.0,1692.0,344500.0,1557
3.0,4.0,0.02,19301.0,2782.0,720000.0,1557
3.0,2.0,0.07,19043.0,1792.0,247000.0,943
6.0,4.0,5.1,19355.0,3802.0,999000.0,1182
3.0,3.0,0.05,19312.0,2054.0,360000.0,181
4.0,3.0,0.26,8081.0,1888.0,350000.0,1892
4.0,3.0,0.88,19073.0,2276.0,700000.0,1440
3.0,2.0,0.13,19026.0,1970.0,549000.0,541
3.0,1.0,0.04,19023.0,1152.0,164500.0,489
3.0,2.0,0.11,19083.0,1810.0,425000.0,897
5.0,3.0,2.69,8094.0,3699.0,395000.0,2319
3.0,2.0,0.42,8012.0,1768.0,259500.0,194
3.0,2.0,3.0,8094.0,1602.0,52200.0,2319
2.0,2.0,0.02,8081.0,1292.0,172500.0,1892
3.0,1.0,0.04,19013.0,1218.0,170000.0,379
3.0,2.0,7.15,8344.0,1350.0,599000.0,1430
4.0,6.0,2.2,19312.0,7196.0,2695000.0,181
5.0,4.0,0.44,8081.0,2900.0,430000.0,1892
4.0,4.0,0.31,8081.0,3584.0,575000.0,1892
3.0,1.0,0.18,8081.0,1344.0,215000.0,1892
5.0,4.0,0.52,19355.0,3596.0,769900.0,1182
5.0,6.0,1.14,19312.0,6136.0,2784076.0,181
6.0,2.0,0.34,8081.0,2640.0,325000.0,1892
4.0,2.0,0.51,19312.0,2118.0,485000.0,181
5.0,4.0,0.28,19333.0,2870.0,639000.0,519
4.0,3.0,1.2,19312.0,3003.0,819000.0,181
3.0,2.0,0.28,19355.0,1614.0,525000.0,1182
4.0,3.0,0.25,19014.0,1817.0,350000.0,76
4.0,2.0,0.28,19301.0,2010.0,415000.0,1557
2.0,2.0,0.02,19145.0,1042.0,304000.0,1606
3.0,3.0,0.22,19064.0,2139.0,475000.0,1966
4.0,3.0,0.25,19064.0,2669.0,485000.0,1966
3.0,2.0,0.27,19008.0,1675.0,379900.0,273
4.0,3.0,2.0,19355.0,3445.0,975000.0,1182
4.0,1.0,0.07,19079.0,1749.0,190000.0,1874
2.0,2.0,0.35,8094.0,1232.0,183000.0,2319
2.0,2.0,0.02,19148.0,1140.0,369900.0,1606
2.0,1.0,0.02,19143.0,1008.0,98000.0,1606
3.0,1.0,0.05,19036.0,1008.0,180000.0,788
3.0,2.0,0.02,19148.0,1092.0,275000.0,1606
5.0,2.0,0.14,19050.0,1632.0,260000.0,1076
3.0,1.0,1.145,8322.0,1238.0,179900.0,733
3.0,3.0,0.02,19063.0,1632.0,349000.0,1239
4.0,3.0,0.17,8081.0,1925.0,389900.0,1892
1.0,1.0,0.4,19073.0,637.0,150000.0,1440
3.0,2.0,0.11,19026.0,1531.0,275000.0,541
4.0,2.0,0.04,19032.0,1152.0,190000.0,708
3.0,1.0,0.04,19036.0,1120.0,190000.0,788
3.0,2.0,0.02,19145.0,1248.0,219900.0,1606
3.0,1.0,0.07,19018.0,1120.0,179900.0,411
2.0,1.0,0.08,19015.0,708.0,89900.0,263
3.0,3.0,0.09,19079.0,2166.0,300000.0,1874
4.0,4.0,0.66,19063.0,3152.0,569000.0,1766
3.0,2.0,0.04,19143.0,1824.0,249900.0,1606
5.0,3.0,0.29,19008.0,2917.0,585000.0,273
3.0,1.0,0.02,19146.0,980.0,225000.0,1606
3.0,2.0,0.02,19145.0,1050.0,250000.0,1606
3.0,2.0,0.2,19146.0,1312.0,1800000.0,1606
3.0,2.0,1.0,8344.0,1350.0,249000.0,1430
3.0,2.0,0.43,19312.0,2166.0,539000.0,181
4.0,3.0,0.22,8081.0,2816.0,479900.0,1892
5.0,6.0,1.1,19355.0,5286.0,1699900.0,1182
3.0,3.0,1.0,19382.0,2383.0,689776.0,2242
4.0,4.0,0.46,19301.0,2362.0,749900.0,1557
5.0,5.0,1.12,19301.0,7193.0,1525000.0,1557
4.0,5.0,8.2,19355.0,5584.0,1949000.0,1182
5.0,4.0,0.52,19333.0,3257.0,925000.0,519
3.0,1.0,0.04,19018.0,1152.0,184900.0,411
4.0,4.0,0.37,19312.0,4591.0,1450000.0,181
2.0,2.0,0.8,8322.0,1442.0,219900.0,733
4.0,2.0,0.92,8081.0,2756.0,429900.0,1892
3.0,2.0,0.13,8096.0,1256.0,279900.0,514
4.0,2.0,0.07,19312.0,1286.0,399000.0,181
5.0,3.0,0.04,19139.0,1650.0,300000.0,1606
3.0,2.0,0.02,19145.0,1096.0,235000.0,1606
3.0,1.0,0.05,19153.0,1280.0,240000.0,1606
4.0,2.0,0.1,19036.0,2013.0,260000.0,788
4.0,3.0,0.22,19063.0,3185.0,825000.0,1239
4.0,5.0,3.3,19355.0,3360.0,1200000.0,1182
3.0,1.0,0.03,19143.0,1260.0,205000.0,1606
4.0,3.0,0.38,8094.0,3696.0,499990.0,2319
3.0,3.0,0.24,8081.0,1790.0,249900.0,1892
3.0,3.0,0.06,19153.0,1360.0,305000.0,1606
3.0,3.0,0.03,19148.0,1370.0,399900.0,1606
1.0,1.0,0.23,19063.0,811.0,180000.0,1239
3.0,2.0,0.31,19143.0,1200.0,1277777.0,1606
4.0,3.0,0.22,8081.0,3238.0,469900.0,1892
4.0,2.0,0.25,8081.0,1650.0,334900.0,1892
3.0,2.0,0.14,8081.0,1990.0,325000.0,1892
5.0,6.0,1.0,19312.0,5367.5,1987500.0,181
6.0,2.0,0.04,19143.0,2544.0,289900.0,1606
4.0,4.0,1.1,19333.0,2800.0,725000.0,519
3.0,2.0,0.35,19301.0,1750.0,650000.0,1557
2.0,3.0,0.03,8081.0,2105.0,210000.0,1892
3.0,3.0,0.34,8081.0,1816.0,326900.0,1892
3.0,2.0,0.3,8081.0,1666.0,260000.0,1892
4.0,3.0,0.24,8096.0,2386.0,435000.0,514
4.0,5.0,1.6,19312.0,5960.0,2150000.0,181
3.0,1.0,0.04,19023.0,1152.0,95000.0,489
3.0,2.0,0.16,19070.0,1392.0,329900.0,1341
4.0,2.0,0.02,19145.0,1440.0,283000.0,1606
4.0,3.0,1.05,19073.0,3200.0,749900.0,1440
3.0,1.0,0.08,19022.0,1316.0,180000.0,473
3.0,2.0,0.17,19083.0,1299.0,409900.0,897
2.0,1.0,0.02,19148.0,808.0,249900.0,1606
3.0,2.0,0.02,19143.0,1200.0,125000.0,1606
3.0,1.0,0.275,8012.0,1040.0,100000.0,194
2.0,2.0,0.22,8021.0,946.0,134900.0,405
4.0,2.0,0.07,19050.0,2268.0,129000.0,1076
3.0,2.0,0.08,19081.0,1332.0,199900.0,2038
4.0,3.0,0.23,8081.0,2203.0,380000.0,1892
5.0,6.0,1.5,19073.0,7537.0,1999999.0,1440
4.0,1.0,0.02,19142.0,1092.0,199900.0,1606
3.0,2.0,0.18,19008.0,1520.0,450000.0,273
3.0,1.0,0.02,19143.0,1080.0,169999.0,1606
3.0,1.0,0.04,19079.0,1240.0,125000.0,1874
4.0,3.0,0.21,8081.0,2328.0,349900.0,1892
4.0,2.0,0.12,8081.0,2040.0,250000.0,1892
4.0,3.0,0.22,8081.0,2774.0,430000.0,1892
3.0,1.0,0.02,19023.0,1276.0,85000.0,489
7.0,4.0,0.98,8344.0,4656.0,275000.0,1430
3.0,1.0,0.06,8081.0,1250.0,115000.0,1892
4.0,2.0,0.14,19018.0,1405.0,265000.0,1860
3.0,1.0,0.02,19023.0,968.0,74500.0,489
3.0,3.0,0.42,19312.0,1911.0,665000.0,181
3.0,3.0,0.27,8081.0,1487.0,430000.0,1892
1.0,1.0,0.1,19015.0,600.0,150000.0,263
4.0,1.0,0.03,19082.0,1932.0,175000.0,2126
3.0,3.0,0.22,8081.0,1747.0,363000.0,1892
3.0,3.0,0.5,8094.0,2232.0,375000.0,2319
5.0,2.0,0.33,8094.0,2598.0,349900.0,2319
3.0,2.0,1.0,8094.0,1602.0,52900.0,2319
1.0,2.0,0.26,8081.0,1075.0,119900.0,1892
3.0,3.0,0.59,8094.0,3316.0,499890.0,2319
3.0,2.0,0.2,8094.0,960.0,349000.0,2319
2.0,1.0,0.17,8094.0,684.0,119900.0,2319
6.0,4.0,0.23,19063.0,4411.0,799999.0,1239
5.0,8.0,1.47,19333.0,6389.0,3150000.0,519
4.0,3.0,0.37,8094.0,2703.0,395000.0,2319
3.0,2.0,0.22,8081.0,1747.0,279900.0,1892
3.0,3.0,0.56,19382.0,2320.0,540000.0,2242
3.0,2.0,0.03,19142.0,960.0,170000.0,1606
3.0,3.0,0.03,19073.0,3505.0,685000.0,1440
4.0,4.0,0.24,8081.0,3017.0,480000.0,1892
3.0,2.0,0.02,19145.0,896.0,225000.0,1606
5.0,3.0,0.43,19008.0,2423.0,425000.0,273
3.0,1.0,0.08,19013.0,1097.0,140000.0,379
4.0,4.0,0.37,19083.0,2986.0,849000.0,897
3.0,2.0,0.02,19143.0,1140.0,255000.0,1606
4.0,4.0,1.0,19342.0,3962.0,725000.0,778
3.0,1.0,0.03,19143.0,1350.0,199900.0,1606
2.0,1.0,0.35,19087.0,1576.0,225000.0,2213
3.0,3.0,0.09,19087.0,2050.0,425000.0,2213
3.0,2.0,0.02,19143.0,2048.0,279900.0,1606
5.0,6.0,0.0,19312.0,4599.0,2459900.0,181
3.0,2.0,0.14,8081.0,1375.0,235000.0,1892
3.0,2.0,0.28,8081.0,1662.0,274900.0,1892
6.0,6.0,0.33,8081.0,3120.0,649000.0,1892
3.0,2.0,2.84,8322.0,1675.0,59000.0,733
4.0,3.0,0.44,8081.0,2583.0,499900.0,1892
4.0,4.0,0.605,19312.0,2780.0,989990.0,181
2.0,1.0,0.24,8081.0,912.0,109900.0,1892
4.0,2.0,0.62,8081.0,2934.0,335000.0,1892
3.0,2.0,0.23,8012.0,1446.0,310000.0,194
3.0,3.0,0.03,19380.0,2067.0,499000.0,2242
3.0,2.0,0.6,19355.0,1377.0,425000.0,1182
3.0,3.0,0.35,8081.0,1819.0,365000.0,1892
4.0,2.0,0.23,8094.0,1747.0,369900.0,2319
3.0,2.0,0.02,19145.0,1150.0,297000.0,1606
4.0,3.0,2.62,8094.0,2703.0,249900.0,2319
4.0,3.0,3.2,8094.0,2315.0,310000.0,2319
4.0,1.0,0.07,19142.0,1870.0,239900.0,1606
3.0,2.0,0.07,19082.0,1368.0,219900.0,2126
3.0,1.0,0.26,8096.0,1194.0,275000.0,2353
3.0,1.0,0.06,19013.0,1658.0,60000.0,379
5.0,7.0,2.96,19063.0,5233.0,1200000.0,1239
3.0,1.0,0.02,19145.0,1080.0,225000.0,1606
3.0,3.0,0.02,19145.0,2592.0,549000.0,1606
3.0,1.0,0.12,19036.0,1360.0,225000.0,788
4.0,2.0,0.11,8081.0,2040.0,250000.0,1892
2.0,1.0,0.12,19076.0,1060.0,214900.0,1684
3.0,1.0,0.04,19036.0,1120.0,139900.0,788
3.0,2.0,0.02,19145.0,1068.0,259900.0,1606
3.0,2.0,0.02,19145.0,1272.0,379900.0,1606
3.0,2.0,0.03,19145.0,1038.0,318998.0,1606
3.0,2.0,0.61,8094.0,1602.0,49900.0,2319
2.0,2.0,0.35,8094.0,1365.0,140000.0,2319
4.0,2.0,0.14,8081.0,2040.0,259900.0,1892
3.0,2.0,0.43,8012.0,1918.0,190000.0,194
4.0,2.0,0.26,8081.0,2274.0,299900.0,1892
4.0,4.0,0.18,8081.0,2432.0,467000.0,1892
3.0,2.0,1.63,8094.0,1360.0,145000.0,2319
3.0,3.0,2.1,19355.0,3264.0,795000.0,1182
3.0,3.0,0.605,19312.0,2864.0,525000.0,181
5.0,3.0,0.66,19355.0,2263.0,589000.0,1182
3.0,2.0,0.28,19301.0,1269.0,460000.0,1557
5.0,2.0,0.88,19355.0,3286.0,599900.0,1182
3.0,1.0,0.21,19301.0,1292.0,185000.0,1557
4.0,2.0,0.28,19301.0,1807.0,375000.0,1557
4.0,3.0,0.53,8081.0,3120.0,425000.0,1892
3.0,3.0,0.02,19146.0,1216.0,315000.0,1606
3.0,1.0,0.04,19018.0,1408.0,199900.0,411
2.0,2.0,0.02,19145.0,1024.0,265000.0,1606
3.0,1.0,0.14,19083.0,1350.0,385000.0,897
3.0,1.0,0.02,19145.0,1020.0,274900.0,1606
5.0,4.0,1.0,19312.0,3987.0,890000.0,181
4.0,3.0,3.45,8322.0,2745.0,595000.0,733
5.0,2.0,0.23,8094.0,2663.0,299000.0,2319
4.0,3.0,0.23,8090.0,1504.0,399999.0,2226
3.0,1.0,0.04,19143.0,1230.0,170000.0,1606
3.0,2.0,0.11,8012.0,1416.0,239900.0,194
4.0,3.0,0.23,8012.0,2672.0,429999.0,194
4.0,3.0,0.34,8080.0,2532.0,389900.0,1867
5.0,3.0,0.26,8081.0,2258.0,385000.0,1892
3.0,3.0,0.04,19139.0,1825.0,339999.0,1606
3.0,2.0,0.55,8080.0,1485.0,400000.0,1867
3.0,1.0,0.04,19050.0,1392.0,265000.0,2385
3.0,1.0,0.11,8094.0,948.0,200000.0,2319
5.0,3.0,0.16,19026.0,1813.0,325000.0,541
3.0,1.0,0.06,19023.0,1270.0,190000.0,423
3.0,2.0,0.02,19145.0,986.0,299000.0,1606
3.0,1.0,0.06,8066.0,1152.0,169999.0,1574
2.0,1.0,0.02,19145.0,839.0,195999.0,1606
8.0,4.0,0.2,19064.0,3832.0,700000.0,1966
3.0,1.0,0.34,8328.0,1286.0,274999.0,1179
3.0,2.0,0.13,19111.0,1458.0,330000.0,1606
2.0,3.0,0.31,8077.0,1369.0,240000.0,394
4.0,3.0,0.06,19152.0,1554.0,388800.0,1606
3.0,2.0,0.12,19136.0,2598.0,335000.0,1606
3.0,2.0,0.06,19152.0,1216.0,340000.0,1606
4.0,2.0,0.07,19152.0,2266.0,300000.0,1606
2.0,2.0,0.04,19149.0,1548.0,295000.0,1606
3.0,2.0,0.04,19111.0,1350.0,299000.0,1606
3.0,3.0,0.21,8075.0,2000.0,264900.0,1743
3.0,3.0,0.16,8075.0,1982.0,345000.0,505
4.0,2.0,0.23,8075.0,2353.0,425000.0,505
3.0,2.0,0.26,8077.0,1833.0,295000.0,394
3.0,2.0,0.09,8077.0,1408.0,140000.0,1744
3.0,2.0,0.08,8077.0,1130.0,205000.0,394
2.0,3.0,0.31,8077.0,1369.0,237000.0,1744
6.0,3.0,0.22,8077.0,3157.0,399900.0,1744
3.0,3.0,0.31,8077.0,1916.0,337799.0,394
2.0,1.0,0.31,8077.0,1225.0,207500.0,394
3.0,2.0,0.13,8077.0,1548.0,339900.0,1744
3.0,2.0,0.25,8077.0,1420.0,349000.0,394
4.0,4.0,0.5,8077.0,3008.0,489900.0,394
3.0,2.0,0.5,8077.0,1872.0,379900.0,394
3.0,2.0,0.21,8077.0,2182.0,365000.0,1744
5.0,3.0,0.39,8077.0,2398.0,435900.0,1744
3.0,2.0,0.31,8077.0,1556.0,429000.0,394
3.0,3.0,0.31,8077.0,2000.0,399900.0,394
3.0,3.0,0.31,8077.0,1919.0,399900.0,394
3.0,2.0,0.23,8077.0,1608.0,389000.0,394
3.0,2.0,0.22,8077.0,1761.0,349900.0,394
4.0,1.0,0.11,8077.0,1707.0,335000.0,394
3.0,3.0,0.31,8077.0,1896.0,435000.0,394
3.0,1.0,0.14,8078.0,1252.0,115000.0,1785
4.0,3.0,0.14,8078.0,2221.0,429900.0,1785
2.0,2.0,0.22,8078.0,1160.0,249900.0,1785
4.0,1.0,0.15,8078.0,1349.0,218500.0,1785
5.0,2.0,0.15,8078.0,2800.0,250000.0,1785
4.0,2.0,0.26,8081.0,1988.0,309900.0,1892
2.0,3.0,0.02,8081.0,1942.0,174900.0,1892
3.0,2.0,0.12,8081.0,1654.0,190000.0,1892
4.0,3.0,0.32,8081.0,2685.0,385000.0,1892
4.0,3.0,0.49,8081.0,2915.0,430000.0,1892
3.0,2.0,0.05,8081.0,1280.0,155000.0,1892
3.0,2.0,0.06,8081.0,1542.0,207000.0,1892
5.0,2.0,0.2,8084.0,1811.0,305000.0,2005
2.0,1.0,0.1,8084.0,986.0,114900.0,2005
4.0,2.0,0.21,8084.0,1661.0,299900.0,2005
4.0,2.0,0.26,8084.0,1872.0,300000.0,2005
4.0,2.0,0.25,8084.0,1824.0,225000.0,2005
3.0,2.0,0.05,8084.0,1636.0,185000.0,2005
3.0,2.0,0.2,8084.0,1544.0,356000.0,2005
5.0,2.0,0.2,8084.0,1660.0,284900.0,2005
4.0,2.0,0.18,8084.0,1772.0,272900.0,2005
3.0,2.0,0.2,8084.0,1400.0,210000.0,2005
